hafasId;rmvId;name;nameLong;city;district;lat;lng
3001594;1594;Barbarossastraße/Riedschule;Frankfurt (Main) Barbarossastraße/Riedschule;Stadt Frankfurt a.M;Bergen-Enkheim;50,14640081;8,76134334
3001461;1461;Bergen Ost;Frankfurt (Main) Bergen Ost;Stadt Frankfurt a.M;Bergen-Enkheim;50,15726531;8,767880088
3002495;2495;Berger Warte;Frankfurt (Main) Berger Warte;Stadt Frankfurt a.M;Bergen-Enkheim;50,15974126;8,739963468
3001537;1537;Enkheim;Frankfurt (Main) Enkheim;Stadt Frankfurt a.M;Bergen-Enkheim;50,14255549;8,75394821
3001596;1596;Erlenseer Straße;Frankfurt (Main) Erlenseer Straße;Stadt Frankfurt a.M;Bergen-Enkheim;50,15793108;8,759312679
3001574;1574;Florianweg;Frankfurt (Main) Florianweg;Stadt Frankfurt a.M;Bergen-Enkheim;50,14863256;8,753791035
3001575;1575;Friedhof Enkheim;Frankfurt (Main) Friedhof Enkheim;Stadt Frankfurt a.M;Bergen-Enkheim;50,15070177;8,750268482
3001597;1597;Haingasse;Frankfurt (Main) Haingasse;Stadt Frankfurt a.M;Bergen-Enkheim;50,15610305;8,757866585
3001584;1584;Heimatmuseum Bergen-Enkheim;Frankfurt (Main) Heimatmuseum Bergen-Enkheim;Stadt Frankfurt a.M;Bergen-Enkheim;50,155167;8,753099729
3001585;1585;Heinrich-Bingemer-Weg;Frankfurt (Main) Heinrich-Bingemer-Weg;Stadt Frankfurt a.M;Bergen-Enkheim;50,15480277;8,759454359
3001536;1536;Hessen-Center;Frankfurt (Main) Hessen-Center;Stadt Frankfurt a.M;Bergen-Enkheim;50,1404412;8,749021088
3001976;1976;Hohe Straße;Frankfurt (Main) Hohe Straße;Stadt Frankfurt a.M;Bergen-Enkheim;50,15895137;8,76143464
3001462;1462;Karl-Wessendorft-Straße;Frankfurt (Main) Karl-Wessendorft-Straße;Stadt Frankfurt a.M;Bergen-Enkheim;50,15660442;8,761194468
3001949;1949;Kirchgasse;Frankfurt (Main) Kirchgasse;Stadt Frankfurt a.M;Bergen-Enkheim;50,15387708;8,746935664
3001592;1592;Leuchte;Frankfurt (Main) Leuchte;Stadt Frankfurt a.M;Bergen-Enkheim;50,14304701;8,756813512
3001593;1593;Leuchte/Rangenbergstraße;Frankfurt (Main) Leuchte/Rangenbergstraße;Stadt Frankfurt a.M;Bergen-Enkheim;50,14340901;8,762295562
3001480;1480;Marktplatz Bergen;Frankfurt (Main) Marktplatz Bergen;Stadt Frankfurt a.M;Bergen-Enkheim;50,15873935;8,758902785
3001578;1578;Marktstraße/Landgraben;Frankfurt (Main) Marktstraße/Landgraben;Stadt Frankfurt a.M;Bergen-Enkheim;50,15493498;8,74971465
3001583;1583;Michlersbrunnen;Frankfurt (Main) Michlersbrunnen;Stadt Frankfurt a.M;Bergen-Enkheim;50,1554945;8,754917134
3001580;1580;Nordring/Haingasse;Frankfurt (Main) Nordring/Haingasse;Stadt Frankfurt a.M;Bergen-Enkheim;50,15889307;8,755039657
3001579;1579;Nordring/Landgraben;Frankfurt (Main) Nordring/Landgraben;Stadt Frankfurt a.M;Bergen-Enkheim;50,15736864;8,748470478
3060815;60815;Nordring/Vilbeler Landstraße;Frankfurt (Main) Nordring/Vilbeler Landstr.;Stadt Frankfurt a.M;Bergen-Enkheim;50,15719162;8,74563072
3060799;60799;Rangenbergstraße/Riedschule;Frankfurt (Main) Rangenbergstraße/Riedschule;Stadt Frankfurt a.M;Bergen-Enkheim;50,15050589;8,759671851
3001589;1589;Riedbad;Frankfurt (Main) Riedbad;Stadt Frankfurt a.M;Bergen-Enkheim;50,15171666;8,762618067
3001590;1590;Riedschule;Frankfurt (Main) Riedschule;Stadt Frankfurt a.M;Bergen-Enkheim;50,1472499;8,763297793
3001591;1591;Schule Am Hang;Frankfurt (Main) Schule Am Hang;Stadt Frankfurt a.M;Bergen-Enkheim;50,15224681;8,753870376
3001573;1573;Trieb-/Barbarossastraße;Frankfurt (Main) Trieb-/Barbarossastraße;Stadt Frankfurt a.M;Bergen-Enkheim;50,1453711;8,754731165
3060716;60716;Victor-Slotosch-Straße;Frankfurt (Main) Victor-Slotosch-Straße;Stadt Frankfurt a.M;Bergen-Enkheim;50,14389754;8,746764613
3001533;1533;Vilbeler Landstraße;Frankfurt (Main) Vilbeler Landstraße;Stadt Frankfurt a.M;Bergen-Enkheim;50,1516023;8,742736134
